graph_type,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,group1,group2,mu_t_group1,mu_t_group2,n_group1,n_group2,mean_group1,mean_group2,mean_difference_group2_minus_group1,q_statistic,degrees_of_freedom,ci95_lower,ci95_upper,p_value_games_howell_adjusted,reject_games_howell_0p05
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,40,40,0.015164154948990255,0.015928180642872842,0.0007640256938825866,1.59343599454023,70.6133852463015,-0.0012939488987380185,0.0028220002865031917,0.9177206980613556,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,40,40,0.015164154948990255,0.015891240420084923,0.0007270854710946673,1.5289667247539325,71.07409963277354,-0.001313583112257433,0.0027677540544467677,0.9316377122857661,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,40,40,0.015164154948990255,0.016946488676007627,0.0017823337270173722,3.433200692801572,66.1683346148446,-0.0004502228206390872,0.0040148902746738315,0.2037271125826785,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,40,40,0.015164154948990255,0.015935915276716582,0.0007717603277263268,1.5275240665813867,67.67293096050035,-0.0013994815937700285,0.002943002249222682,0.9318238494635463,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,40,40,0.015164154948990255,0.015409952034000186,0.0002457970850099304,0.5711353277642233,76.0486914693944,-0.001597538838674332,0.002089133008694193,0.9996425498071101,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,40,40,0.015630244441377346,0.015928180642872842,0.000297936201495496,0.5248381359905137,77.7576568279526,-0.002132072106045438,0.00272794450903643,0.9997813172620951,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,40,40,0.015630244441377346,0.015891240420084923,0.00026099597870757676,0.4624748795413688,77.63772528729028,-0.0021548719849889646,0.002676863942404118,0.9998954332676149,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,40,40,0.015630244441377346,0.016946488676007627,0.0013162442346302816,2.1880920472170193,77.72259368597106,-0.0012588072587496062,0.0038912957280101694,0.7155654947600685,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,40,40,0.015630244441377346,0.015935915276716582,0.0003056708353392362,0.5184500137058548,77.96496192255688,-0.0022179643939396034,0.002829306064618076,0.9997963823488426,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,40,40,0.015630244441377346,0.015409952034000186,-0.0002202924073771602,0.4181373490327514,74.21534785806556,-0.0024783558303377827,0.0020377710155834623,0.9999419241048857,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,40,40,0.015928180642872842,0.015891240420084923,-3.694022278791925e-05,0.06738758468549562,77.98775471171975,-0.002383306214172404,0.0023094257685965657,0.9999999989247095,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,40,40,0.015928180642872842,0.016946488676007627,0.0010183080331347856,1.7365272773478113,76.97867149853919,-0.0014925555549769442,0.0035291716212465154,0.8811086281165375,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,40,40,0.015928180642872842,0.015935915276716582,7.734633843740207e-06,0.013472003140176228,77.5410334984237,-0.002450081487552087,0.0024655507552395674,0.9999999999999312,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,40,40,0.015928180642872842,0.015409952034000186,-0.0005182286088726562,1.0171667442787495,75.75456271922528,-0.0027006640382753614,0.001664206820530049,0.9910096369570276,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,40,40,0.015891240420084923,0.016946488676007627,0.0010552482559227049,1.809455747555554,76.75168041182769,-0.001442026858769247,0.0035525233706146567,0.8591913018089118,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,40,40,0.015891240420084923,0.015935915276716582,4.467485663165946e-05,0.07826190599241258,77.38181955575445,-0.00239919536827408,0.002488545081537399,0.9999999973614743,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.015891240420084923,0.015409952034000186,-0.00048128838608473695,0.9515885114569707,76.05351615527923,-0.0026476065109014364,0.0016850297387319625,0.9937102301603411,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.016946488676007627,0.015935915276716582,-0.0010105733992910454,1.6631036129657935,77.8840023157596,-0.0036115705446616115,0.0015904237460795207,0.9010521046345961,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.016946488676007627,0.015409952034000186,-0.0015365366420074418,2.8091551723898602,72.26300150495629,-0.003882636106240024,0.0008095628222251402,0.43213897268708823,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.015935915276716582,0.015409952034000186,-0.0005259632427163964,0.9853372829665762,73.5544152904183,-0.0028143724705239773,0.0017624459850911845,0.9924002001961215,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,40,40,0.020200130272782453,0.020611367294269777,0.00041123702148732413,0.2770215198052741,75.6973804119912,-0.00594792271005574,0.006770396753030389,0.9999949273176445,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,40,40,0.020200130272782453,0.01770461286142534,-0.0024955174113571142,1.7162490179110064,74.27013791094062,-0.00872751151422542,0.003736476691511192,0.8867423599272476,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,40,40,0.020200130272782453,0.02034031698968035,0.0001401867168978957,0.09087316909969029,77.40716878183574,-0.0064642049709734235,0.006744578404769215,0.9999999935383777,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,40,40,0.020200130272782453,0.018198161458730544,-0.002001968814051909,1.3621583743605212,75.05264838232775,-0.008299228877944216,0.004295291249840397,0.9602671302574812,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,40,40,0.020200130272782453,0.014534545547390126,-0.005665584725392327,4.275319776274455,63.70248174381566,-0.011371286134894838,4.0116684110183196e-05,0.052822087833734876,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,40,40,0.020200130272782453,0.01742834364634043,-0.0027717866264420216,1.8618889373464667,75.86414421217364,-0.009148563832918642,0.003604990580034599,0.8421395280301058,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,40,40,0.020611367294269777,0.01770461286142534,-0.0029067544328444384,2.2100157487564673,77.79198982248035,-0.008536876300291579,0.002723367434602702,0.7060223072494465,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,40,40,0.020611367294269777,0.02034031698968035,-0.00027105030458942844,0.19187944000209792,77.39731896348678,-0.0063186710751833314,0.0057765704660044746,0.9999994329637673,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,40,40,0.020611367294269777,0.018198161458730544,-0.002413205835539233,1.8109746545630052,77.9527932559697,-0.00811699209232318,0.003290580421244715,0.8587482544154406,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,40,40,0.020611367294269777,0.014534545547390126,-0.0060768217468796515,5.188445281520122,70.49413353656435,-0.01110403404316722,-0.0010496094505920827,0.0081530211670916,True
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,40,40,0.020611367294269777,0.01742834364634043,-0.0031830236479293457,2.3517608787274358,77.99637365180233,-0.008976264432395107,0.0026102171365364165,0.6423048689143471,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,40,40,0.01770461286142534,0.02034031698968035,0.00263570412825501,1.909126069157709,76.51489580112614,-0.0032766114305802984,0.008548019687090319,0.8259438426327725,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,40,40,0.01770461286142534,0.018198161458730544,0.0004935485973052052,0.3800777396227015,77.94260594875676,-0.005064728906275881,0.006051826100886291,0.9999670135884703,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,40,40,0.01770461286142534,0.014534545547390126,-0.003170067314035213,2.7994484918054887,72.35534744225495,-0.008026971414194024,0.0016868367861235982,0.4364099101819269,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,40,40,0.01770461286142534,0.01742834364634043,-0.00027626921508490734,0.20929422677328932,77.73390198461671,-0.005926791667252217,0.005374253237082402,0.9999990476491777,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,40,40,0.02034031698968035,0.018198161458730544,-0.0021421555309498047,1.533336592739401,77.02331603892749,-0.008123962083754821,0.0038396510218552107,0.9309123330672945,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,40,40,0.02034031698968035,0.014534545547390126,-0.005805771442290223,4.6665503482750035,67.10455019689829,-0.011153743227870473,-0.00045779965670997205,0.02477233788119404,True
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.02034031698968035,0.01742834364634043,-0.0029119733433399173,2.054995687607729,77.48565560447136,-0.008978309585968975,0.0031543628992891405,0.7710671306826655,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.018198161458730544,0.014534545547390126,-0.0036636159113404183,3.1790721090164036,71.3958544280125,-0.008608296302588097,0.00128106447990726,0.2838722369405656,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.018198161458730544,0.01742834364634043,-0.0007698178123901125,0.5756835348846681,77.92306365673026,-0.006493687607835605,0.00495405198305538,0.9996264015545183,False
null,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.014534545547390126,0.01742834364634043,0.002893798098950306,2.459578256431402,70.23994134661342,-0.002156781239294533,0.007944377437195144,0.5926164258646918,False
